Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Average_Order_Value
CUST06408,48,3,32416.95,4,2,1,7,Potential Loyalists,10805.65
CUST06409,304,2,10003.2,1,1,1,3,Lost Customers,5001.6
CUST06410,386,3,241941.95,1,2,4,7,Lost Customers,80647.31666666667
CUST06411,87,5,124174.8,4,3,2,9,Potential Loyalists,24834.96
CUST06412,6,5,259175.3,5,3,4,12,Potential Loyalists,51835.06
CUST06413,82,4,46539.05,4,2,1,7,Potential Loyalists,11634.7625
CUST06414,119,10,748804.2,3,5,5,13,Loyal Customers,74880.42
CUST06415,334,4,368228.6,1,2,5,8,Lost Customers,92057.15
CUST06416,9,4,439750.35,5,2,5,12,Potential Loyalists,109937.5875
CUST06417,540,4,79874.95,1,2,2,5,Lost Customers,19968.7375
CUST06418,157,12,546079.0499999999,3,5,5,13,Loyal Customers,45506.587499999994
CUST06419,114,5,321889.85,3,3,5,11,Others,64377.969999999994
CUST06420,441,2,78470.1,1,1,2,4,Lost Customers,39235.05
CUST06421,53,7,59535.75,4,5,1,10,Loyal Customers,8505.107142857143
CUST06422,237,7,239015.8,2,5,4,11,At Risk,34145.114285714284
CUST06423,117,6,141892.0,3,4,3,10,Loyal Customers,23648.666666666668
CUST06424,190,5,585901.5,2,3,5,10,At Risk,117180.3
CUST06425,151,6,166559.55,3,4,3,10,Loyal Customers,27759.925
CUST06426,150,1,20429.75,3,1,1,5,Others,20429.75
CUST06427,99,6,903100.35,3,4,5,12,Loyal Customers,150516.725
CUST06428,1,10,474002.7,5,5,5,15,Champions,47400.270000000004
CUST06429,122,6,272150.1,3,4,4,11,Loyal Customers,45358.35
CUST06430,110,3,203752.0,3,2,3,8,Others,67917.33333333333
CUST06431,48,9,756596.65,4,5,5,14,Champions,84066.29444444444
CUST06432,116,6,19670.15,3,4,1,8,Loyal Customers,3278.3583333333336
CUST06433,388,2,66013.9,1,1,1,3,Lost Customers,33006.95
CUST06434,468,2,4363.5,1,1,1,3,Lost Customers,2181.75
CUST06435,85,6,146602.6,4,4,3,11,Loyal Customers,24433.766666666666
CUST06436,48,7,175721.05,4,5,3,12,Loyal Customers,25103.007142857143
CUST06437,103,7,82248.25,3,5,2,10,Loyal Customers,11749.75
CUST06438,16,7,396485.9,5,5,5,15,Champions,56640.84285714286
CUST06439,16,5,247092.25,5,3,4,12,Potential Loyalists,49418.45
CUST06440,198,5,68888.75,2,3,1,6,Others,13777.75
CUST06441,47,8,255680.0,4,5,4,13,Champions,31960.0
CUST06442,53,4,79841.4,4,2,2,8,Potential Loyalists,19960.35
CUST06443,23,10,187024.8,5,5,3,13,Loyal Customers,18702.48
CUST06444,19,5,235051.94999999998,5,3,4,12,Potential Loyalists,47010.39
CUST06445,61,4,83008.4,4,2,2,8,Potential Loyalists,20752.1
CUST06446,275,3,50732.75,2,2,1,5,Lost Customers,16910.916666666668
CUST06447,21,4,137442.6,5,2,2,9,Potential Loyalists,34360.65
CUST06448,338,3,121445.65000000001,1,2,2,5,Lost Customers,40481.88333333334
CUST06449,324,4,278566.5,1,2,4,7,Lost Customers,69641.625
CUST06450,438,3,71287.55,1,2,1,4,Lost Customers,23762.516666666666
CUST06451,52,3,150555.45,4,2,3,9,Potential Loyalists,50185.15
CUST06452,115,6,370021.4,3,4,5,12,Loyal Customers,61670.23333333334
CUST06453,204,3,17595.95,2,2,1,5,Lost Customers,5865.316666666667
CUST06454,200,3,79646.5,2,2,2,6,Lost Customers,26548.833333333332
CUST06455,28,6,146929.0,5,4,3,12,Loyal Customers,24488.166666666668
CUST06456,43,4,14399.9,4,2,1,7,Potential Loyalists,3599.975
CUST06457,311,4,82699.90000000001,1,2,2,5,Lost Customers,20674.975000000002
CUST06458,609,2,38107.3,1,1,1,3,Lost Customers,19053.65
CUST06459,28,9,235326.4,5,5,4,14,Champions,26147.377777777776
CUST06460,35,7,131886.55000000002,5,5,2,12,Loyal Customers,18840.935714285715
CUST06461,140,3,88266.2,3,2,2,7,Others,29422.066666666666
CUST06462,148,3,103855.4,3,2,2,7,Others,34618.46666666667
CUST06463,46,9,808779.2,4,5,5,14,Champions,89864.35555555555
CUST06464,6,8,252065.45,5,5,4,14,Champions,31508.18125
CUST06465,30,7,209288.35,5,5,3,13,Loyal Customers,29898.335714285717
CUST06466,144,5,335388.75,3,3,5,11,Others,67077.75
CUST06467,112,4,125490.2,3,2,2,7,Others,31372.55
CUST06468,87,4,409547.60000000003,4,2,5,11,Potential Loyalists,102386.90000000001
CUST06469,51,5,102597.85,4,3,2,9,Potential Loyalists,20519.57
CUST06470,175,3,49688.5,2,2,1,5,Lost Customers,16562.833333333332
CUST06471,182,5,493323.35,2,3,5,10,At Risk,98664.67
CUST06472,119,6,243749.0,3,4,4,11,Loyal Customers,40624.833333333336
CUST06473,235,6,127463.7,2,4,2,8,Others,21243.95
CUST06474,39,4,149203.7,5,2,3,10,Potential Loyalists,37300.925
CUST06475,44,5,103367.2,4,3,2,9,Potential Loyalists,20673.44
CUST06476,82,5,414988.8,4,3,5,12,Potential Loyalists,82997.76
CUST06477,247,3,25319.85,2,2,1,5,Lost Customers,8439.949999999999
CUST06478,73,6,236812.30000000002,4,4,4,12,Champions,39468.71666666667
CUST06479,483,3,159253.6,1,2,3,6,Lost Customers,53084.53333333333
CUST06480,60,6,200178.59999999998,4,4,3,11,Loyal Customers,33363.1
CUST06481,239,7,341070.39999999997,2,5,5,12,At Risk,48724.34285714285
CUST06482,149,5,178778.05,3,3,3,9,Others,35755.61
CUST06483,160,5,115817.15,3,3,2,8,Others,23163.43
CUST06484,3,5,40550.4,5,3,1,9,Potential Loyalists,8110.08
CUST06485,173,4,75585.0,2,2,1,5,Lost Customers,18896.25
CUST06486,9,4,312733.0,5,2,4,11,Potential Loyalists,78183.25
CUST06487,315,5,101749.20000000001,1,3,2,6,Others,20349.840000000004
CUST06488,192,7,243420.00000000003,2,5,4,11,At Risk,34774.28571428572
CUST06489,26,7,372586.85,5,5,5,15,Champions,53226.69285714285
CUST06490,10,5,338387.35,5,3,5,13,Potential Loyalists,67677.47
CUST06491,184,3,195708.55,2,2,3,7,Lost Customers,65236.18333333333
CUST06492,136,4,132854.0,3,2,2,7,Others,33213.5
CUST06493,363,5,207662.84999999998,1,3,3,7,At Risk,41532.56999999999
CUST06494,204,6,229800.85,2,4,4,10,At Risk,38300.14166666667
CUST06495,16,9,407936.7,5,5,5,15,Champions,45326.3
CUST06496,43,6,169607.05,4,4,3,11,Loyal Customers,28267.841666666664
CUST06497,265,2,249952.5,2,1,4,7,Lost Customers,124976.25
CUST06498,140,4,110271.95,3,2,2,7,Others,27567.9875
CUST06499,88,5,402711.35,4,3,5,12,Potential Loyalists,80542.26999999999
CUST06500,212,8,375905.0,2,5,5,12,At Risk,46988.125
CUST06501,47,4,18606.15,4,2,1,7,Potential Loyalists,4651.5375
CUST06502,395,4,93233.0,1,2,2,5,Lost Customers,23308.25
CUST06503,61,4,209319.0,4,2,3,9,Potential Loyalists,52329.75
CUST06504,801,1,169452.0,1,1,3,5,Lost Customers,169452.0
CUST06505,21,4,157195.95,5,2,3,10,Potential Loyalists,39298.9875
CUST06506,272,3,63366.2,2,2,1,5,Lost Customers,21122.066666666666
CUST06507,71,3,90441.7,4,2,2,8,Potential Loyalists,30147.233333333334
CUST06508,115,9,567715.1,3,5,5,13,Loyal Customers,63079.455555555556
CUST06509,17,5,88114.4,5,3,2,10,Potential Loyalists,17622.879999999997
CUST06510,193,5,213762.09999999998,2,3,4,9,At Risk,42752.42
CUST06511,420,6,227685.2,1,4,4,9,At Risk,37947.53333333333
CUST06512,322,6,117878.95,1,4,2,7,Others,19646.491666666665
CUST06513,108,7,606191.2,3,5,5,13,Loyal Customers,86598.74285714285
CUST06514,85,2,144727.5,4,1,3,8,Others,72363.75
CUST06515,243,5,131110.35,2,3,2,7,Others,26222.07
CUST06516,450,4,326813.25,1,2,5,8,Lost Customers,81703.3125
CUST06517,23,4,236578.75,5,2,4,11,Potential Loyalists,59144.6875
CUST06518,379,2,80565.4,1,1,2,4,Lost Customers,40282.7
CUST06519,108,5,206281.25,3,3,3,9,Others,41256.25
CUST06520,18,2,40979.05,5,1,1,7,Others,20489.525
CUST06521,129,5,272491.4,3,3,4,10,Others,54498.280000000006
CUST06522,436,2,74551.8,1,1,1,3,Lost Customers,37275.9
CUST06523,71,5,407409.85,4,3,5,12,Potential Loyalists,81481.97
CUST06524,64,5,173816.5,4,3,3,10,Potential Loyalists,34763.3
CUST06525,50,7,168758.15,4,5,3,12,Loyal Customers,24108.307142857142
CUST06526,185,5,106230.7,2,3,2,7,Others,21246.14
CUST06527,321,5,113979.84999999999,1,3,2,6,Others,22795.969999999998
CUST06528,700,2,207726.05000000002,1,1,3,5,Lost Customers,103863.02500000001
CUST06529,164,5,158790.44999999998,3,3,3,9,Others,31758.089999999997
CUST06530,540,2,161577.6,1,1,3,5,Lost Customers,80788.8
CUST06531,2,2,192993.7,5,1,3,9,Others,96496.85
CUST06532,21,5,91085.75,5,3,2,10,Potential Loyalists,18217.15
CUST06533,9,4,211837.85,5,2,4,11,Potential Loyalists,52959.4625
CUST06534,322,3,9257.0,1,2,1,4,Lost Customers,3085.6666666666665
CUST06535,115,4,71450.5,3,2,1,6,Others,17862.625
CUST06536,52,3,37856.1,4,2,1,7,Potential Loyalists,12618.699999999999
CUST06537,109,3,158399.1,3,2,3,8,Others,52799.700000000004
CUST06538,31,7,203421.94999999998,5,5,3,13,Loyal Customers,29060.278571428567
CUST06539,47,6,122398.45000000001,4,4,2,10,Loyal Customers,20399.74166666667
CUST06540,184,4,56880.5,2,2,1,5,Lost Customers,14220.125
CUST06541,244,4,93769.6,2,2,2,6,Lost Customers,23442.4
CUST06542,10,8,508851.35,5,5,5,15,Champions,63606.41875
CUST06543,17,9,472538.60000000003,5,5,5,15,Champions,52504.28888888889
CUST06544,347,8,574259.65,1,5,5,11,At Risk,71782.45625
CUST06545,41,5,237232.1,5,3,4,12,Potential Loyalists,47446.42
CUST06546,15,7,111719.5,5,5,2,12,Loyal Customers,15959.92857142857
CUST06547,333,3,158363.05,1,2,3,6,Lost Customers,52787.68333333333
CUST06548,836,1,55374.0,1,1,1,3,Lost Customers,55374.0
CUST06549,210,2,44099.0,2,1,1,4,Lost Customers,22049.5
CUST06551,157,3,257846.3,3,2,4,9,Others,85948.76666666666
CUST06552,642,4,125662.15,1,2,2,5,Lost Customers,31415.5375
CUST06553,239,4,191564.09999999998,2,2,3,7,Lost Customers,47891.024999999994
CUST06554,109,2,8228.3,3,1,1,5,Others,4114.15
CUST06555,379,1,18337.05,1,1,1,3,Lost Customers,18337.05
CUST06556,7,7,275152.15,5,5,4,14,Champions,39307.450000000004
CUST06557,129,1,1311.95,3,1,1,5,Others,1311.95
CUST06558,384,5,107310.2,1,3,2,6,Others,21462.04
CUST06559,466,4,57039.25,1,2,1,4,Lost Customers,14259.8125
CUST06560,381,4,294391.9,1,2,4,7,Lost Customers,73597.975
CUST06561,30,4,267905.1,5,2,4,11,Potential Loyalists,66976.275
CUST06562,152,7,128524.04999999999,3,5,2,10,Loyal Customers,18360.57857142857
CUST06563,297,6,122769.0,1,4,2,7,Others,20461.5
CUST06564,83,11,248776.59999999998,4,5,4,13,Champions,22616.054545454543
CUST06565,148,2,65682.05,3,1,1,5,Others,32841.025
CUST06566,83,5,98996.2,4,3,2,9,Potential Loyalists,19799.239999999998
CUST06567,118,7,324114.4,3,5,5,13,Loyal Customers,46302.05714285715
CUST06568,377,5,164429.3,1,3,3,7,At Risk,32885.86
CUST06569,86,7,178056.5,4,5,3,12,Loyal Customers,25436.64285714286
CUST06570,138,5,291666.3,3,3,4,10,Others,58333.259999999995
CUST06571,68,4,93278.2,4,2,2,8,Potential Loyalists,23319.55
CUST06572,235,5,66674.04999999999,2,3,1,6,Others,13334.809999999998
CUST06573,22,8,379700.85,5,5,5,15,Champions,47462.60625
CUST06574,363,5,84829.05,1,3,2,6,Others,16965.81
CUST06575,57,3,35878.85,4,2,1,7,Potential Loyalists,11959.616666666667
CUST06576,106,1,6707.0,3,1,1,5,Others,6707.0
CUST06577,45,4,74392.6,4,2,1,7,Potential Loyalists,18598.15
CUST06578,362,5,25716.899999999998,1,3,1,5,Others,5143.379999999999
CUST06579,46,5,397743.85,4,3,5,12,Potential Loyalists,79548.76999999999
CUST06580,222,5,272980.0,2,3,4,9,At Risk,54596.0
CUST06581,175,3,95671.2,2,2,2,6,Lost Customers,31890.399999999998
CUST06582,115,6,212760.05,3,4,4,11,Loyal Customers,35460.00833333333
CUST06583,289,4,336797.05,2,2,5,9,Lost Customers,84199.2625
CUST06584,120,3,31977.15,3,2,1,6,Others,10659.050000000001
CUST06585,80,5,271939.5,4,3,4,11,Potential Loyalists,54387.9
CUST06586,164,7,281563.25,3,5,4,12,Loyal Customers,40223.32142857143
CUST06587,6,3,118544.15,5,2,2,9,Potential Loyalists,39514.71666666667
CUST06588,217,7,640344.9,2,5,5,12,At Risk,91477.84285714287
CUST06589,163,10,244750.44999999998,3,5,4,12,Loyal Customers,24475.045
CUST06590,100,4,66773.2,3,2,1,6,Others,16693.3
CUST06591,114,6,555972.2,3,4,5,12,Loyal Customers,92662.03333333333
CUST06592,44,4,65266.2,4,2,1,7,Potential Loyalists,16316.55
CUST06593,168,7,292027.4,3,5,4,12,Loyal Customers,41718.200000000004
CUST06594,113,1,3888.0,3,1,1,5,Others,3888.0
CUST06595,15,6,185865.7,5,4,3,12,Loyal Customers,30977.61666666667
CUST06596,11,7,450725.25,5,5,5,15,Champions,64389.32142857143
CUST06597,91,4,328805.7,4,2,5,11,Potential Loyalists,82201.425
CUST06598,142,3,97055.7,3,2,2,7,Others,32351.899999999998
CUST06599,20,4,44207.8,5,2,1,8,Potential Loyalists,11051.95
CUST06600,62,10,736166.95,4,5,5,14,Champions,73616.69499999999
CUST06601,60,3,96254.45,4,2,2,8,Potential Loyalists,32084.816666666666
CUST06602,169,4,161237.4,3,2,3,8,Others,40309.35
CUST06603,633,2,180706.8,1,1,3,5,Lost Customers,90353.4
CUST06604,134,5,88829.7,3,3,2,8,Others,17765.94
CUST06605,114,4,462926.4,3,2,5,10,Others,115731.6
CUST06607,237,2,187856.25,2,1,3,6,Lost Customers,93928.125
CUST06608,154,4,170824.95,3,2,3,8,Others,42706.2375
CUST06609,539,3,283037.45,1,2,4,7,Lost Customers,94345.81666666667
CUST06610,300,3,113329.7,1,2,2,5,Lost Customers,37776.566666666666
CUST06611,40,3,65842.35,5,2,1,8,Potential Loyalists,21947.45
CUST06612,190,3,93057.9,2,2,2,6,Lost Customers,31019.3
CUST06613,100,4,195121.9,3,2,3,8,Others,48780.475
CUST06614,16,9,272218.4,5,5,4,14,Champions,30246.488888888893
CUST06615,227,5,496814.05,2,3,5,10,At Risk,99362.81
CUST06616,81,5,187300.7,4,3,3,10,Potential Loyalists,37460.14
CUST06617,319,7,538155.9,1,5,5,11,At Risk,76879.41428571429
CUST06619,15,6,218707.5,5,4,4,13,Champions,36451.25
CUST06620,61,7,213562.9,4,5,4,13,Champions,30508.985714285714
CUST06621,100,10,497574.3,3,5,5,13,Loyal Customers,49757.43
CUST06622,147,5,257847.2,3,3,4,10,Others,51569.44
CUST06623,48,5,73380.3,4,3,1,8,Potential Loyalists,14676.060000000001
CUST06624,137,6,485708.9,3,4,5,12,Loyal Customers,80951.48333333334
CUST06625,304,4,95252.05,1,2,2,5,Lost Customers,23813.0125
CUST06626,7,4,38647.9,5,2,1,8,Potential Loyalists,9661.975
CUST06627,304,6,311564.8,1,4,4,9,At Risk,51927.46666666667
CUST06628,421,2,58995.0,1,1,1,3,Lost Customers,29497.5
CUST06629,48,10,285433.0,4,5,4,13,Champions,28543.3
CUST06630,403,4,160398.65,1,2,3,6,Lost Customers,40099.6625
CUST06631,299,3,167177.95,1,2,3,6,Lost Customers,55725.98333333334
CUST06632,435,3,30704.5,1,2,1,4,Lost Customers,10234.833333333334
CUST06633,57,6,211496.25,4,4,4,12,Champions,35249.375
CUST06634,227,2,153131.7,2,1,3,6,Lost Customers,76565.85
CUST06635,580,4,451008.25,1,2,5,8,Lost Customers,112752.0625
CUST06636,185,4,140886.9,2,2,3,7,Lost Customers,35221.725
CUST06637,120,6,57501.85,3,4,1,8,Loyal Customers,9583.641666666666
CUST06638,77,5,557829.1000000001,4,3,5,12,Potential Loyalists,111565.82000000002
CUST06639,71,11,340601.05,4,5,5,14,Champions,30963.731818181815
CUST06640,128,6,381487.6,3,4,5,12,Loyal Customers,63581.26666666666
CUST06641,397,3,284775.8,1,2,4,7,Lost Customers,94925.26666666666
CUST06642,272,5,112408.54999999999,2,3,2,7,Others,22481.71
CUST06643,19,6,123156.35,5,4,2,11,Loyal Customers,20526.058333333334
CUST06644,160,4,166955.25,3,2,3,8,Others,41738.8125
CUST06645,96,7,107651.85,3,5,2,10,Loyal Customers,15378.835714285715
CUST06646,20,7,516053.35,5,5,5,15,Champions,73721.90714285713
CUST06647,383,1,1339.5,1,1,1,3,Lost Customers,1339.5
CUST06648,104,8,363535.0,3,5,5,13,Loyal Customers,45441.875
CUST06649,134,5,240299.95,3,3,4,10,Others,48059.990000000005
CUST06650,245,8,213367.75,2,5,4,11,At Risk,26670.96875
CUST06651,55,2,70105.75,4,1,1,6,Others,35052.875
CUST06652,199,7,322557.55,2,5,5,12,At Risk,46079.65
CUST06653,204,6,415092.65,2,4,5,11,At Risk,69182.10833333334
CUST06654,190,7,117504.35,2,5,2,9,Others,16786.335714285717
CUST06655,140,6,134625.9,3,4,2,9,Loyal Customers,22437.649999999998
CUST06656,494,3,234671.5,1,2,4,7,Lost Customers,78223.83333333333
CUST06657,443,1,2992.85,1,1,1,3,Lost Customers,2992.85
CUST06658,475,3,150461.59999999998,1,2,3,6,Lost Customers,50153.86666666666
CUST06659,85,5,366667.3,4,3,5,12,Potential Loyalists,73333.45999999999
CUST06660,39,4,228508.3,5,2,4,11,Potential Loyalists,57127.075
CUST06661,76,9,701157.4,4,5,5,14,Champions,77906.37777777779
CUST06662,115,5,184110.84999999998,3,3,3,9,Others,36822.17
CUST06663,14,6,99477.8,5,4,2,11,Loyal Customers,16579.633333333335
CUST06664,188,6,203315.55,2,4,3,9,At Risk,33885.924999999996
CUST06665,585,1,10757.6,1,1,1,3,Lost Customers,10757.6
CUST06666,228,3,212458.15,2,2,4,8,Lost Customers,70819.38333333333
CUST06667,69,5,271331.1,4,3,4,11,Potential Loyalists,54266.219999999994
CUST06668,196,7,598015.0,2,5,5,12,At Risk,85430.71428571429
CUST06669,26,2,29008.4,5,1,1,7,Others,14504.2
CUST06670,173,3,156089.25,2,2,3,7,Lost Customers,52029.75
CUST06671,118,6,106988.5,3,4,2,9,Loyal Customers,17831.416666666668
CUST06672,79,5,53172.5,4,3,1,8,Potential Loyalists,10634.5
CUST06673,213,5,57307.7,2,3,1,6,Others,11461.539999999999
CUST06674,227,4,299801.4,2,2,4,8,Lost Customers,74950.35
CUST06675,76,3,174880.25,4,2,3,9,Potential Loyalists,58293.416666666664
CUST06676,336,4,493731.6,1,2,5,8,Lost Customers,123432.9
CUST06677,84,4,143059.2,4,2,3,9,Potential Loyalists,35764.8
CUST06678,23,7,563149.7,5,5,5,15,Champions,80449.95714285714
CUST06679,13,6,367520.45,5,4,5,14,Champions,61253.40833333333
CUST06680,150,6,317144.55,3,4,4,11,Loyal Customers,52857.424999999996
CUST06681,184,5,178755.3,2,3,3,8,At Risk,35751.06
CUST06682,35,9,224002.25,5,5,4,14,Champions,24889.13888888889
CUST06683,127,5,244917.7,3,3,4,10,Others,48983.54
CUST06684,233,8,261616.35,2,5,4,11,At Risk,32702.04375
CUST06685,114,9,756190.6,3,5,5,13,Loyal Customers,84021.17777777778
CUST06686,188,4,421530.0,2,2,5,9,Lost Customers,105382.5
CUST06687,139,4,116906.15,3,2,2,7,Others,29226.5375
CUST06688,239,4,153870.59999999998,2,2,3,7,Lost Customers,38467.649999999994
CUST06689,444,3,199955.6,1,2,3,6,Lost Customers,66651.86666666667
CUST06690,194,5,224519.6,2,3,4,9,At Risk,44903.92
CUST06691,96,7,117058.65,3,5,2,10,Loyal Customers,16722.664285714283
CUST06692,609,1,57263.65,1,1,1,3,Lost Customers,57263.65
CUST06693,355,2,39111.65,1,1,1,3,Lost Customers,19555.825
CUST06694,59,6,510191.9,4,4,5,13,Champions,85031.98333333334
CUST06695,342,6,305293.25,1,4,4,9,At Risk,50882.208333333336
CUST06696,79,4,25644.1,4,2,1,7,Potential Loyalists,6411.025
CUST06697,138,5,210580.4,3,3,4,10,Others,42116.08
CUST06698,51,6,151291.0,4,4,3,11,Loyal Customers,25215.166666666668
CUST06699,248,6,196101.25,2,4,3,9,At Risk,32683.541666666668
CUST06700,394,2,44967.65,1,1,1,3,Lost Customers,22483.825
CUST06701,11,5,229102.6,5,3,4,12,Potential Loyalists,45820.520000000004
CUST06702,185,5,36033.35,2,3,1,6,Others,7206.67
CUST06703,194,6,175942.35,2,4,3,9,At Risk,29323.725000000002
CUST06704,103,4,90805.9,3,2,2,7,Others,22701.475
CUST06705,32,6,244633.2,5,4,4,13,Champions,40772.200000000004
CUST06706,89,5,195832.75,4,3,3,10,Potential Loyalists,39166.55
CUST06707,283,4,164870.19999999998,2,2,3,7,Lost Customers,41217.549999999996
CUST06708,141,5,99406.2,3,3,2,8,Others,19881.239999999998
CUST06709,128,3,148141.59999999998,3,2,3,8,Others,49380.533333333326
CUST06710,518,4,402798.65,1,2,5,8,Lost Customers,100699.6625
CUST06711,873,2,74806.45,1,1,1,3,Lost Customers,37403.225
CUST06712,250,6,186493.19999999998,2,4,3,9,At Risk,31082.199999999997
CUST06713,167,3,124808.25,3,2,2,7,Others,41602.75
CUST06714,228,8,267390.85,2,5,4,11,At Risk,33423.85625
CUST06715,14,7,109988.6,5,5,2,12,Loyal Customers,15712.657142857144
CUST06716,86,7,210844.45,4,5,4,13,Champions,30120.635714285716
CUST06717,43,8,282430.35,4,5,4,13,Champions,35303.79375
CUST06718,2,6,103938.95,5,4,2,11,Loyal Customers,17323.158333333333
CUST06719,11,3,52685.15,5,2,1,8,Potential Loyalists,17561.716666666667
CUST06720,15,8,321444.5,5,5,5,15,Champions,40180.5625
CUST06721,117,4,296043.8,3,2,4,9,Others,74010.95
CUST06722,203,3,44281.6,2,2,1,5,Lost Customers,14760.533333333333
CUST06723,5,8,233921.85,5,5,4,14,Champions,29240.23125
CUST06724,135,8,663687.4500000001,3,5,5,13,Loyal Customers,82960.93125000001
CUST06725,160,5,100636.7,3,3,2,8,Others,20127.34
CUST06726,115,7,637391.35,3,5,5,13,Loyal Customers,91055.90714285713
CUST06727,27,4,85078.94999999998,5,2,2,9,Potential Loyalists,21269.737499999996
CUST06728,28,5,240174.4,5,3,4,12,Potential Loyalists,48034.88
CUST06729,205,2,109253.2,2,1,2,5,Lost Customers,54626.6
CUST06730,428,4,12302.5,1,2,1,4,Lost Customers,3075.625
CUST06731,282,3,122550.4,2,2,2,6,Lost Customers,40850.13333333333
CUST06732,14,9,302685.25,5,5,4,14,Champions,33631.694444444445
CUST06733,54,9,297285.85,4,5,4,13,Champions,33031.76111111111
CUST06734,80,8,215535.15,4,5,4,13,Champions,26941.89375
CUST06735,12,8,222990.65,5,5,4,14,Champions,27873.83125
CUST06736,7,4,128266.40000000001,5,2,2,9,Potential Loyalists,32066.600000000002
CUST06737,215,6,141557.4,2,4,3,9,At Risk,23592.899999999998
CUST06738,693,2,4920.200000000001,1,1,1,3,Lost Customers,2460.1000000000004
CUST06739,442,3,27590.4,1,2,1,4,Lost Customers,9196.800000000001
CUST06740,350,5,146740.3,1,3,3,7,At Risk,29348.059999999998
CUST06741,34,8,153413.15,5,5,3,13,Loyal Customers,19176.64375
CUST06742,471,4,93839.9,1,2,2,5,Lost Customers,23459.975
CUST06743,74,6,201542.95,4,4,3,11,Loyal Customers,33590.49166666667
CUST06744,372,4,81117.2,1,2,2,5,Lost Customers,20279.3
CUST06745,91,5,105514.9,4,3,2,9,Potential Loyalists,21102.98
CUST06746,233,8,564029.9500000001,2,5,5,12,At Risk,70503.74375000001
CUST06747,190,4,110399.35,2,2,2,6,Lost Customers,27599.8375
CUST06748,9,5,82379.8,5,3,2,10,Potential Loyalists,16475.96
CUST06749,115,6,597791.6,3,4,5,12,Loyal Customers,99631.93333333333
CUST06750,5,8,332355.65,5,5,5,15,Champions,41544.45625
CUST06751,39,5,261723.45,5,3,4,12,Potential Loyalists,52344.69
CUST06752,89,4,59700.35,4,2,1,7,Potential Loyalists,14925.0875
CUST06753,210,5,316575.60000000003,2,3,4,9,At Risk,63315.12000000001
CUST06754,169,2,4288.2,3,1,1,5,Others,2144.1
CUST06755,142,5,191082.84999999998,3,3,3,9,Others,38216.56999999999
CUST06756,435,1,134787.9,1,1,2,4,Lost Customers,134787.9
CUST06757,42,5,379288.45,4,3,5,12,Potential Loyalists,75857.69
CUST06758,484,2,294937.75,1,1,4,6,Lost Customers,147468.875
CUST06759,651,2,18403.550000000003,1,1,1,3,Lost Customers,9201.775000000001
CUST06760,109,6,181391.6,3,4,3,10,Loyal Customers,30231.933333333334
CUST06761,360,7,112729.0,1,5,2,8,Others,16104.142857142857
