Customer_ID,Last_Purchase_Date,Frequency,Monetary,Recency,Average_Order_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST04728,2026-06-13,16,808953.15,18,50559.571875,5,5,5,555,15,Champions
CUST04729,2025-11-21,14,756841.85,222,54060.13214285714,2,5,5,255,12,At Risk
CUST04730,2026-06-13,25,1129182.25,18,45167.29,5,5,5,555,15,Champions
CUST04731,2026-05-30,11,700830.45,32,63711.859090909085,4,4,5,445,13,Champions
CUST04732,2025-09-19,4,42744.9,285,10686.225,2,2,1,221,5,Lost Customers
CUST04733,2025-04-30,3,93347.55,427,31115.850000000002,1,1,2,112,4,Lost Customers
CUST04734,2026-05-23,12,407946.75,39,33995.5625,4,4,4,444,12,Champions
CUST04735,2026-05-28,12,426239.95,34,35519.995833333334,4,4,4,444,12,Champions
CUST04736,2025-12-24,8,316265.35,189,39533.16875,2,3,3,233,8,At Risk
CUST04737,2025-08-14,8,437520.35000000003,321,54690.043750000004,1,3,4,134,8,At Risk
CUST04738,2026-05-24,11,372637.8,38,33876.163636363635,4,4,4,444,12,Champions
CUST04739,2026-06-23,13,883492.1,8,67960.93076923076,5,5,5,555,15,Champions
CUST04740,2026-03-17,11,592664.7999999999,106,53878.61818181817,3,4,5,345,12,Loyal Customers
CUST04741,2025-11-30,7,299037.75,213,42719.67857142857,2,3,3,233,8,At Risk
CUST04742,2026-04-02,5,148606.8,90,29721.359999999997,3,2,2,322,7,Others
CUST04743,2026-01-08,6,265366.9,174,44227.81666666667,2,3,3,233,8,At Risk
CUST04744,2026-06-01,3,3859.6000000000004,30,1286.5333333333335,4,1,1,411,6,Others
CUST04745,2025-10-25,2,4968.6,249,2484.3,2,1,1,211,4,Lost Customers
CUST04746,2026-01-28,4,123692.1,154,30923.025,2,2,2,222,6,Lost Customers
CUST04747,2024-05-08,1,83138.3,784,83138.3,1,1,2,112,4,Lost Customers
CUST04748,2026-06-15,16,630511.95,16,39406.996875,5,5,5,555,15,Champions
CUST04749,2024-08-07,1,26660.25,693,26660.25,1,1,1,111,3,Lost Customers
CUST04750,2026-03-24,23,1722663.75,99,74898.42391304347,3,5,5,355,13,Loyal Customers
CUST04751,2025-08-29,3,74187.9,306,24729.3,2,1,2,212,5,Lost Customers
CUST04752,2026-05-09,8,117780.9,53,14722.6125,4,3,2,432,9,Potential Loyalists
CUST04753,2026-05-11,4,65041.2,51,16260.3,4,2,1,421,7,Potential Loyalists
CUST04754,2026-05-12,12,354586.95,50,29548.912500000002,4,4,4,444,12,Champions
CUST04755,2025-08-12,2,142906.0,323,71453.0,1,1,2,112,4,Lost Customers
CUST04756,2026-05-01,13,305762.5,61,23520.19230769231,4,5,3,453,12,Loyal Customers
CUST04757,2026-06-01,8,120650.3,30,15081.2875,4,3,2,432,9,Potential Loyalists
CUST04758,2025-01-13,1,53778.55,534,53778.55,1,1,1,111,3,Lost Customers
CUST04759,2026-02-13,10,191081.3,138,19108.129999999997,3,4,3,343,10,Loyal Customers
CUST04760,2025-12-06,10,165959.55,207,16595.954999999998,2,4,2,242,8,At Risk
CUST04761,2024-06-11,1,78948.0,750,78948.0,1,1,2,112,4,Lost Customers
CUST04762,2026-06-28,5,18542.1,3,3708.4199999999996,5,2,1,521,8,Potential Loyalists
CUST04763,2026-01-18,18,909293.6,164,50516.31111111111,2,5,5,255,12,At Risk
CUST04764,2026-06-30,14,423546.45,1,30253.317857142858,5,5,4,554,14,Champions
CUST04765,2026-04-05,11,538591.9,87,48962.9,3,4,4,344,11,Loyal Customers
CUST04766,2026-01-24,6,255177.55,158,42529.59166666667,2,3,3,233,8,At Risk
CUST04767,2025-11-06,4,65484.75,237,16371.1875,2,2,1,221,5,Lost Customers
CUST04768,2024-04-28,1,855.9,794,855.9,1,1,1,111,3,Lost Customers
CUST04769,2026-05-13,19,1167558.2,49,61450.43157894737,4,5,5,455,14,Champions
CUST04770,2026-04-04,15,1012181.6,88,67478.77333333333,3,5,5,355,13,Loyal Customers
CUST04771,2026-06-14,8,335237.45,17,41904.68125,5,3,4,534,12,Potential Loyalists
CUST04772,2026-02-14,15,635519.3,137,42367.95333333334,3,5,5,355,13,Loyal Customers
CUST04773,2026-06-17,20,845802.1,14,42290.104999999996,5,5,5,555,15,Champions
CUST04774,2025-09-09,6,221248.5,295,36874.75,2,3,3,233,8,At Risk
CUST04775,2026-01-26,6,165497.35,156,27582.891666666666,2,3,2,232,7,At Risk
CUST04776,2026-06-16,15,382444.9,15,25496.326666666668,5,5,4,554,14,Champions
CUST04777,2025-07-24,3,404844.6,342,134948.19999999998,1,1,4,114,6,Others
CUST04778,2026-06-30,4,97365.84999999999,1,24341.462499999998,5,2,2,522,9,Potential Loyalists
CUST04779,2025-06-21,2,38050.3,375,19025.15,1,1,1,111,3,Lost Customers
CUST04780,2026-04-18,8,126083.6,74,15760.45,3,3,2,332,8,Others
CUST04781,2026-03-27,8,183605.2,96,22950.65,3,3,3,333,9,Others
CUST04782,2026-03-20,2,35052.9,103,17526.45,3,1,1,311,5,Others
CUST04783,2025-10-24,5,129030.8,250,25806.16,2,2,2,222,6,Lost Customers
CUST04784,2025-10-30,11,453910.2,244,41264.56363636364,2,4,4,244,10,At Risk
CUST04785,2026-02-23,7,571243.7,128,81606.24285714285,3,3,4,334,10,Others
CUST04786,2026-06-13,5,281219.55,18,56243.909999999996,5,2,3,523,10,Potential Loyalists
CUST04787,2026-03-30,9,265803.7,93,29533.744444444445,3,4,3,343,10,Loyal Customers
CUST04788,2026-06-27,19,608661.5,4,32034.815789473683,5,5,5,555,15,Champions
CUST04789,2026-06-12,7,205578.95,19,29368.42142857143,5,3,3,533,11,Potential Loyalists
CUST04790,2026-01-01,3,22934.4,181,7644.8,2,1,1,211,4,Lost Customers
CUST04791,2026-05-29,8,137922.80000000002,33,17240.350000000002,4,3,2,432,9,Potential Loyalists
CUST04792,2026-06-18,3,20721.15,13,6907.05,5,1,1,511,7,Others
CUST04793,2026-06-08,14,454736.7,23,32481.192857142858,5,5,4,554,14,Champions
CUST04794,2025-08-22,4,92198.25,313,23049.5625,2,2,2,222,6,Lost Customers
CUST04795,2026-06-23,17,848147.3,8,49891.01764705883,5,5,5,555,15,Champions
CUST04796,2026-04-25,3,71195.3,67,23731.766666666666,4,1,1,411,6,Others
CUST04797,2026-03-19,8,414739.9,104,51842.4875,3,3,4,334,10,Others
CUST04798,2026-01-15,6,192309.75,167,32051.625,2,3,3,233,8,At Risk
CUST04799,2025-08-20,4,289966.5,315,72491.625,1,2,3,123,6,Others
CUST04800,2026-04-06,14,744525.1,86,53180.364285714284,3,5,5,355,13,Loyal Customers
CUST04801,2025-10-09,3,13001.050000000001,265,4333.683333333333,2,1,1,211,4,Lost Customers
CUST04802,2026-01-22,4,67243.7,160,16810.925,2,2,1,221,5,Lost Customers
CUST04803,2026-06-15,14,792674.65,16,56619.61785714286,5,5,5,555,15,Champions
CUST04804,2025-02-10,5,104111.95,506,20822.39,1,2,2,122,5,Lost Customers
CUST04805,2026-06-23,8,176756.0,8,22094.5,5,3,3,533,11,Potential Loyalists
CUST04806,2026-03-21,8,365102.7,102,45637.8375,3,3,4,334,10,Others
CUST04807,2026-06-22,9,416006.3,9,46222.92222222222,5,4,4,544,13,Champions
CUST04808,2026-05-28,7,181169.15,34,25881.307142857142,4,3,3,433,10,Potential Loyalists
CUST04809,2025-08-18,6,202775.45,317,33795.90833333333,1,3,3,133,7,At Risk
CUST04810,2024-06-21,2,10704.3,740,5352.15,1,1,1,111,3,Lost Customers
CUST04811,2024-09-04,1,500.0,665,500.0,1,1,1,111,3,Lost Customers
CUST04812,2026-05-02,21,1458109.05,60,69433.7642857143,4,5,5,455,14,Champions
CUST04813,2026-04-12,9,461311.85,80,51256.87222222222,3,4,4,344,11,Loyal Customers
CUST04814,2026-05-10,8,144971.34999999998,52,18121.418749999997,4,3,2,432,9,Potential Loyalists
CUST04815,2026-02-05,14,554107.7,146,39579.12142857142,3,5,4,354,12,Loyal Customers
CUST04816,2025-09-15,8,109425.35,289,13678.16875,2,3,2,232,7,At Risk
CUST04817,2025-04-30,9,290723.0,427,32302.555555555555,1,4,3,143,8,At Risk
CUST04818,2026-03-01,6,354678.3,122,59113.049999999996,3,3,4,334,10,Others
CUST04819,2026-06-24,13,350492.55,7,26960.965384615385,5,5,4,554,14,Champions
CUST04820,2024-05-17,2,21276.6,775,10638.3,1,1,1,111,3,Lost Customers
CUST04821,2026-06-26,11,454169.65,5,41288.15,5,4,4,544,13,Champions
CUST04822,2026-06-09,9,208897.45,22,23210.82777777778,5,4,3,543,12,Loyal Customers
CUST04823,2026-04-05,24,920589.15,87,38357.88125,3,5,5,355,13,Loyal Customers
CUST04824,2025-12-26,1,28755.0,187,28755.0,2,1,1,211,4,Lost Customers
CUST04825,2026-05-08,13,410355.45,54,31565.803846153845,4,5,4,454,13,Champions
CUST04826,2024-12-20,1,48830.4,558,48830.4,1,1,1,111,3,Lost Customers
CUST04827,2026-06-21,20,1194387.2,10,59719.36,5,5,5,555,15,Champions
CUST04828,2026-04-14,5,54758.85,78,10951.77,3,2,1,321,6,Others
CUST04829,2025-07-04,15,1129417.25,362,75294.48333333334,1,5,5,155,11,At Risk
CUST04830,2026-06-25,26,1593183.25,6,61276.278846153844,5,5,5,555,15,Champions
CUST04831,2026-06-05,12,404241.7,26,33686.808333333334,5,4,4,544,13,Champions
CUST04832,2025-07-02,3,134259.0,364,44753.0,1,1,2,112,4,Lost Customers
CUST04833,2026-01-12,2,119424.15,170,59712.075,2,1,2,212,5,Lost Customers
CUST04834,2025-08-02,8,446583.4,333,55822.925,1,3,4,134,8,At Risk
CUST04835,2026-06-15,10,613984.5,16,61398.45,5,4,5,545,14,Champions
CUST04836,2026-04-04,16,511330.2,88,31958.1375,3,5,4,354,12,Loyal Customers
CUST04837,2025-02-03,5,67748.35,513,13549.670000000002,1,2,1,121,4,Lost Customers
CUST04838,2026-06-28,5,215989.05,3,43197.81,5,2,3,523,10,Potential Loyalists
CUST04839,2026-06-14,17,820635.4,17,48272.6705882353,5,5,5,555,15,Champions
CUST04840,2026-06-27,14,367879.4,4,26277.100000000002,5,5,4,554,14,Champions
CUST04841,2026-06-01,24,1279280.4,30,53303.35,4,5,5,455,14,Champions
CUST04842,2026-05-08,10,298879.1,54,29887.909999999996,4,4,3,443,11,Loyal Customers
CUST04843,2026-06-10,22,739835.5,21,33628.88636363636,5,5,5,555,15,Champions
CUST04844,2024-11-19,2,24449.3,589,12224.65,1,1,1,111,3,Lost Customers
CUST04845,2025-10-26,2,42862.5,248,21431.25,2,1,1,211,4,Lost Customers
CUST04846,2025-11-26,9,306060.55,217,34006.72777777778,2,4,3,243,9,At Risk
CUST04847,2026-04-18,13,720618.65,74,55432.20384615385,3,5,5,355,13,Loyal Customers
CUST04848,2026-03-09,4,61260.35,114,15315.0875,3,2,1,321,6,Others
CUST04849,2026-06-29,28,1222610.5,2,43664.66071428572,5,5,5,555,15,Champions
CUST04850,2025-11-27,3,40266.75,216,13422.25,2,1,1,211,4,Lost Customers
CUST04851,2025-09-30,3,107113.25,274,35704.416666666664,2,1,2,212,5,Lost Customers
CUST04852,2026-05-10,8,299672.75,52,37459.09375,4,3,3,433,10,Potential Loyalists
CUST04853,2025-11-15,11,641133.9,228,58284.9,2,4,5,245,11,At Risk
CUST04854,2026-04-22,5,15034.4,70,3006.88,3,2,1,321,6,Others
CUST04855,2025-06-07,1,50085.0,389,50085.0,1,1,1,111,3,Lost Customers
CUST04856,2026-04-07,6,231883.35,85,38647.225,3,3,3,333,9,Others
CUST04857,2024-05-19,1,107952.0,773,107952.0,1,1,2,112,4,Lost Customers
CUST04858,2026-01-05,6,550875.7,177,91812.61666666665,2,3,4,234,9,At Risk
CUST04859,2026-06-09,12,341819.5,22,28484.958333333332,5,4,4,544,13,Champions
CUST04860,2025-05-11,7,417494.45,416,59642.06428571429,1,3,4,134,8,At Risk
CUST04861,2026-05-13,14,818036.85,49,58431.20357142857,4,5,5,455,14,Champions
CUST04862,2026-06-10,16,655056.05,21,40941.003125,5,5,5,555,15,Champions
CUST04863,2025-09-11,5,219684.65,293,43936.93,2,2,3,223,7,Others
CUST04864,2026-04-24,7,96077.0,68,13725.285714285714,4,3,2,432,9,Potential Loyalists
CUST04865,2026-05-19,20,1135941.5999999999,43,56797.079999999994,4,5,5,455,14,Champions
CUST04866,2025-07-10,4,146253.55,356,36563.3875,1,2,2,122,5,Lost Customers
CUST04867,2026-06-24,8,173449.65,7,21681.20625,5,3,3,533,11,Potential Loyalists
CUST04868,2026-05-18,14,625477.0,44,44676.92857142857,4,5,5,455,14,Champions
CUST04869,2026-04-08,12,701908.6,84,58492.38333333333,3,4,5,345,12,Loyal Customers
CUST04870,2026-02-07,1,27892.8,144,27892.8,3,1,1,311,5,Others
CUST04871,2025-12-13,3,245367.05,200,81789.01666666666,2,1,3,213,6,Others
CUST04872,2026-06-09,7,385524.5,22,55074.92857142857,5,3,4,534,12,Potential Loyalists
CUST04873,2026-04-24,10,644697.2000000001,68,64469.72000000001,4,4,5,445,13,Champions
CUST04874,2026-02-24,10,439969.55,127,43996.955,3,4,4,344,11,Loyal Customers
CUST04875,2025-02-21,1,42630.0,495,42630.0,1,1,1,111,3,Lost Customers
CUST04876,2026-05-06,12,633831.4,56,52819.28333333333,4,4,5,445,13,Champions
CUST04877,2025-08-14,7,211962.0,321,30280.285714285714,1,3,3,133,7,At Risk
CUST04878,2026-03-08,3,66049.55,115,22016.516666666666,3,1,1,311,5,Others
CUST04879,2026-02-24,3,55750.899999999994,127,18583.63333333333,3,1,1,311,5,Others
CUST04880,2025-08-02,12,418565.9,333,34880.49166666667,1,4,4,144,9,At Risk
CUST04881,2026-02-05,7,193237.55,146,27605.364285714284,3,3,3,333,9,Others
CUST04882,2024-09-10,1,1707.15,659,1707.15,1,1,1,111,3,Lost Customers
CUST04883,2026-06-10,21,1166012.9,21,55524.4238095238,5,5,5,555,15,Champions
CUST04884,2025-02-08,2,106602.7,508,53301.35,1,1,2,112,4,Lost Customers
CUST04885,2026-05-18,9,368645.4,44,40960.600000000006,4,4,4,444,12,Champions
CUST04886,2025-06-23,4,191844.0,373,47961.0,1,2,3,123,6,Others
CUST04887,2024-12-05,4,43304.35,573,10826.0875,1,2,1,121,4,Lost Customers
CUST04888,2026-06-08,22,1365372.75,23,62062.39772727273,5,5,5,555,15,Champions
CUST04889,2026-04-16,4,134736.90000000002,76,33684.225000000006,3,2,2,322,7,Others
CUST04890,2025-09-10,2,114316.2,294,57158.1,2,1,2,212,5,Lost Customers
CUST04891,2026-06-16,26,1542820.45,15,59339.248076923075,5,5,5,555,15,Champions
CUST04892,2025-09-28,6,282502.1,276,47083.68333333333,2,3,3,233,8,At Risk
CUST04893,2025-12-06,4,39098.7,207,9774.675,2,2,1,221,5,Lost Customers
CUST04894,2026-03-02,4,40272.100000000006,121,10068.025000000001,3,2,1,321,6,Others
CUST04895,2026-05-25,24,1357268.5,37,56552.854166666664,4,5,5,455,14,Champions
CUST04896,2026-05-07,4,319258.45,55,79814.6125,4,2,3,423,9,Potential Loyalists
CUST04897,2026-04-09,18,978850.95,83,54380.60833333333,3,5,5,355,13,Loyal Customers
CUST04898,2025-11-26,10,674694.25,217,67469.425,2,4,5,245,11,At Risk
CUST04899,2025-12-16,12,452441.5,197,37703.458333333336,2,4,4,244,10,At Risk
CUST04900,2026-06-17,6,138931.35,14,23155.225000000002,5,3,2,532,10,Potential Loyalists
CUST04901,2025-02-02,3,77178.65000000001,514,25726.21666666667,1,1,2,112,4,Lost Customers
CUST04902,2026-05-12,1,33750.95,50,33750.95,4,1,1,411,6,Others
CUST04903,2026-04-28,12,389577.25,64,32464.770833333332,4,4,4,444,12,Champions
CUST04904,2024-12-05,1,2482.4,573,2482.4,1,1,1,111,3,Lost Customers
CUST04905,2025-11-05,2,61719.149999999994,238,30859.574999999997,2,1,1,211,4,Lost Customers
CUST04906,2026-05-28,9,529750.75,34,58861.194444444445,4,4,4,444,12,Champions
CUST04907,2026-04-22,16,635861.9,70,39741.36875,3,5,5,355,13,Loyal Customers
CUST04908,2024-10-07,2,91047.85,632,45523.925,1,1,2,112,4,Lost Customers
CUST04909,2026-05-27,8,564925.0,35,70615.625,4,3,4,434,11,Potential Loyalists
CUST04910,2024-05-30,2,3560.85,762,1780.425,1,1,1,111,3,Lost Customers
CUST04911,2025-09-17,4,58732.65,287,14683.1625,2,2,1,221,5,Lost Customers
CUST04912,2026-03-23,9,378239.05,100,42026.56111111111,3,4,4,344,11,Loyal Customers
CUST04913,2025-06-23,8,630871.3,373,78858.9125,1,3,5,135,9,At Risk
CUST04914,2025-05-09,4,93434.5,418,23358.625,1,2,2,122,5,Lost Customers
CUST04915,2026-04-05,12,388623.15,87,32385.2625,3,4,4,344,11,Loyal Customers
CUST04916,2026-06-04,7,74043.55,27,10577.65,5,3,2,532,10,Potential Loyalists
CUST04917,2025-03-04,1,2474.0,484,2474.0,1,1,1,111,3,Lost Customers
CUST04918,2025-07-30,4,172976.5,336,43244.125,1,2,3,123,6,Others
CUST04919,2026-02-09,5,68115.15,142,13623.029999999999,3,2,1,321,6,Others
CUST04920,2025-06-19,5,378025.1,377,75605.01999999999,1,2,4,124,7,Others
CUST04921,2025-11-26,9,390695.35,217,43410.59444444444,2,4,4,244,10,At Risk
CUST04922,2026-05-17,5,242713.59999999998,45,48542.719999999994,4,2,3,423,9,Potential Loyalists
CUST04923,2026-05-07,13,279228.75,55,21479.134615384617,4,5,3,453,12,Loyal Customers
CUST04924,2026-05-09,12,290613.3,53,24217.774999999998,4,4,3,443,11,Loyal Customers
CUST04925,2025-06-12,3,88360.0,384,29453.333333333332,1,1,2,112,4,Lost Customers
CUST04926,2026-05-18,16,1120771.0,44,70048.1875,4,5,5,455,14,Champions
CUST04927,2025-11-04,7,205308.35,239,29329.764285714286,2,3,3,233,8,At Risk
CUST04928,2026-06-26,5,252731.0,5,50546.2,5,2,3,523,10,Potential Loyalists
CUST04929,2026-04-23,15,560420.7,69,37361.38,4,5,4,454,13,Champions
CUST04930,2025-08-21,2,45000.0,314,22500.0,1,1,1,111,3,Lost Customers
CUST04931,2025-05-09,6,172994.8,418,28832.466666666664,1,3,3,133,7,At Risk
CUST04932,2026-05-16,6,289850.6,46,48308.43333333333,4,3,3,433,10,Potential Loyalists
CUST04933,2026-03-16,13,776311.75,107,59716.28846153846,3,5,5,355,13,Loyal Customers
CUST04934,2026-04-12,15,404051.65,80,26936.77666666667,3,5,4,354,12,Loyal Customers
CUST04935,2026-06-19,6,342524.8,12,57087.46666666667,5,3,4,534,12,Potential Loyalists
CUST04936,2026-04-26,1,36058.0,66,36058.0,4,1,1,411,6,Others
CUST04937,2026-05-21,8,346082.65,41,43260.33125,4,3,4,434,11,Potential Loyalists
CUST04938,2025-10-15,6,99597.84999999999,259,16599.641666666666,2,3,2,232,7,At Risk
CUST04939,2025-05-01,5,187887.25,426,37577.45,1,2,3,123,6,Others
CUST04940,2026-06-19,19,812652.85,12,42771.20263157895,5,5,5,555,15,Champions
CUST04941,2026-03-15,5,374224.6,108,74844.92,3,2,4,324,9,Others
CUST04942,2026-06-18,12,198529.55,13,16544.129166666666,5,4,3,543,12,Loyal Customers
CUST04943,2025-04-29,4,291793.9,428,72948.475,1,2,3,123,6,Others
CUST04944,2026-04-23,13,396110.2,69,30470.015384615384,4,5,4,454,13,Champions
CUST04945,2026-05-14,8,316050.15,48,39506.26875,4,3,3,433,10,Potential Loyalists
CUST04946,2026-04-18,22,905708.65,74,41168.575000000004,3,5,5,355,13,Loyal Customers
CUST04947,2024-08-30,1,64086.05,670,64086.05,1,1,1,111,3,Lost Customers
CUST04948,2025-09-09,5,169794.15,295,33958.83,2,2,2,222,6,Lost Customers
CUST04949,2025-06-22,4,345847.0,374,86461.75,1,2,4,124,7,Others
CUST04950,2024-08-18,1,2415.2,682,2415.2,1,1,1,111,3,Lost Customers
CUST04951,2026-06-13,24,1257097.75,18,52379.072916666664,5,5,5,555,15,Champions
CUST04952,2026-06-30,10,230311.9,1,23031.19,5,4,3,543,12,Loyal Customers
CUST04953,2026-05-04,21,1376804.8,58,65562.13333333333,4,5,5,455,14,Champions
CUST04954,2026-06-26,17,972026.45,5,57178.02647058823,5,5,5,555,15,Champions
CUST04955,2025-07-21,9,541976.65,345,60219.62777777778,1,4,4,144,9,At Risk
CUST04956,2025-10-30,4,249312.0,244,62328.0,2,2,3,223,7,Others
CUST04957,2026-06-25,5,176418.59999999998,6,35283.719999999994,5,2,3,523,10,Potential Loyalists
CUST04958,2026-06-05,9,297938.15,26,33104.23888888889,5,4,3,543,12,Loyal Customers
CUST04959,2025-08-24,5,42327.05,311,8465.41,2,2,1,221,5,Lost Customers
CUST04960,2026-05-07,23,1002036.8,55,43566.81739130435,4,5,5,455,14,Champions
CUST04961,2025-03-06,1,103830.9,482,103830.9,1,1,2,112,4,Lost Customers
CUST04962,2026-06-19,22,1062236.35,12,48283.47045454546,5,5,5,555,15,Champions
CUST04963,2026-05-22,9,251237.09999999998,40,27915.23333333333,4,4,3,443,11,Loyal Customers
CUST04964,2025-11-11,12,1114061.05,232,92838.42083333334,2,4,5,245,11,At Risk
CUST04965,2026-04-03,4,170451.0,89,42612.75,3,2,2,322,7,Others
CUST04966,2026-03-24,16,519413.7,99,32463.35625,3,5,4,354,12,Loyal Customers
CUST04967,2026-06-13,9,342093.25,18,38010.36111111111,5,4,4,544,13,Champions
CUST04968,2026-02-23,9,117051.9,128,13005.766666666666,3,4,2,342,9,Loyal Customers
CUST04969,2024-01-16,1,15821.0,897,15821.0,1,1,1,111,3,Lost Customers
CUST04970,2026-06-21,7,205180.45,10,29311.492857142857,5,3,3,533,11,Potential Loyalists
CUST04971,2026-06-15,15,566331.0,16,37755.4,5,5,4,554,14,Champions
CUST04972,2026-06-24,5,129383.8,7,25876.760000000002,5,2,2,522,9,Potential Loyalists
CUST04973,2026-05-04,12,364327.4,58,30360.61666666667,4,4,4,444,12,Champions
CUST04974,2025-12-05,9,374882.2,208,41653.57777777778,2,4,4,244,10,At Risk
CUST04975,2026-03-05,6,165195.3,118,27532.55,3,3,2,332,8,Others
CUST04976,2026-04-23,2,17984.85,69,8992.425,4,1,1,411,6,Others
CUST04977,2026-06-25,21,1368545.3,6,65168.82380952381,5,5,5,555,15,Champions
CUST04978,2026-05-18,12,716577.6,44,59714.799999999996,4,4,5,445,13,Champions
CUST04979,2026-05-31,6,253004.3,31,42167.38333333333,4,3,3,433,10,Potential Loyalists
CUST04980,2026-06-15,24,1342173.6,16,55923.9,5,5,5,555,15,Champions
CUST04981,2025-07-06,2,43954.25,360,21977.125,1,1,1,111,3,Lost Customers
CUST04982,2026-05-14,18,895583.55,48,49754.64166666667,4,5,5,455,14,Champions
CUST04983,2025-12-10,7,219615.05,203,31373.57857142857,2,3,3,233,8,At Risk
CUST04984,2024-10-23,3,134043.4,616,44681.13333333333,1,1,2,112,4,Lost Customers
CUST04985,2026-01-08,7,500399.2,174,71485.6,2,3,4,234,9,At Risk
CUST04986,2024-11-11,2,55053.649999999994,597,27526.824999999997,1,1,1,111,3,Lost Customers
CUST04987,2026-05-11,8,273166.45,51,34145.80625,4,3,3,433,10,Potential Loyalists
CUST04988,2026-06-08,16,1236320.25,23,77270.015625,5,5,5,555,15,Champions
CUST04989,2025-08-03,5,309062.25,332,61812.45,1,2,3,123,6,Others
CUST04990,2026-06-15,16,477118.05,16,29819.878125,5,5,4,554,14,Champions
CUST04991,2025-08-23,4,67240.8,312,16810.2,2,2,1,221,5,Lost Customers
CUST04992,2025-07-01,2,285478.2,365,142739.1,1,1,3,113,5,Others
CUST04993,2026-05-06,13,927321.7,56,71332.43846153846,4,5,5,455,14,Champions
CUST04994,2026-05-11,6,212454.75,51,35409.125,4,3,3,433,10,Potential Loyalists
CUST04995,2025-12-24,9,357761.5,189,39751.27777777778,2,4,4,244,10,At Risk
CUST04996,2025-10-06,6,78085.5,268,13014.25,2,3,2,232,7,At Risk
CUST04997,2026-06-20,15,798309.35,11,53220.62333333333,5,5,5,555,15,Champions
CUST04998,2025-01-27,2,1720.45,520,860.225,1,1,1,111,3,Lost Customers
CUST04999,2026-02-10,5,135825.9,141,27165.18,3,2,2,322,7,Others
CUST05000,2026-05-30,13,615841.5499999999,32,47372.42692307692,4,5,5,455,14,Champions
CUST05001,2026-04-05,8,172341.5,87,21542.6875,3,3,2,332,8,Others
CUST05002,2024-11-19,3,63886.0,589,21295.333333333332,1,1,1,111,3,Lost Customers
CUST05003,2025-04-02,4,199851.7,455,49962.925,1,2,3,123,6,Others
CUST05004,2026-05-16,9,157262.5,46,17473.61111111111,4,4,2,442,10,Loyal Customers
CUST05005,2026-05-04,13,847486.3,58,65191.25384615385,4,5,5,455,14,Champions
CUST05006,2025-11-03,6,123971.15000000001,240,20661.858333333334,2,3,2,232,7,At Risk
CUST05007,2026-05-20,13,290955.35,42,22381.180769230767,4,5,3,453,12,Loyal Customers
CUST05008,2026-05-16,26,1087907.8499999999,46,41842.60961538461,4,5,5,455,14,Champions
CUST05009,2025-12-04,13,204007.2,209,15692.861538461539,2,5,3,253,10,At Risk
CUST05010,2026-06-07,16,840978.1,24,52561.13125,5,5,5,555,15,Champions
